price;region;address;bedrooms;bathrooms;location;latitude;longitude
3388000;Markham, ON;77 HAVAGAL CRES, Markham, Ontario;4;5;77, Havagal Crescent, Quantztown, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7G2, Canada;43.88052774431849;-79.28926364877428
1699800;Markham, ON;37 CLOVER ST, Markham, Ontario;4;4;37, Clover Street, Greensborough, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6E 1J5, Canada;43.90444324848248;-79.24534016742217
1499000;Markham, ON;84 VILLAGE PKWY, Markham, Ontario;4;6;Village Parkway, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2A2, Canada;43.8580785;-79.3246665
1099000;Markham, ON;99 KARMA RD, Markham, Ontario;3;3;99, Karma Road, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 4M9, Canada;43.87116275;-79.29552574
2499000;Markham, ON;36 HEDGEWOOD DR, Markham, Ontario;4;4;36, Hedgewood Drive, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2H2, Canada;43.8730421;-79.3099647
1658000;Markham, ON;8 HEMINGWAY CRES, Markham, Ontario;4;4;8, Hemingway Crescent, Markham, York Region, Golden Horseshoe, Ontario, L3R 7W8, Canada;43.86928888962551;-79.3357658197767
3800000;Markham, ON;40 POMANDER RD, Markham, Ontario;3;2;40, Pomander Road, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2A3, Canada;43.86934844154862;-79.31723930224155
3086000;Markham, ON;37 TURNBERRY CRES, Markham, Ontario;5;5;37, Turnberry Crescent, Markham, York Region, Golden Horseshoe, Ontario, L3R 9N6, Canada;43.86466370623643;-79.33131807019281
2388000;Markham, ON;33 BRIARWOOD RD, Markham, Ontario;4;5;33, Briarwood Road, Markham, York Region, Golden Horseshoe, Ontario, L3R 8X4, Canada;43.87398749771812;-79.33511288154892
778800;Markham, ON;#303 -50 CLEGG RD, Markham, Ontario;2;2;Clegg Road, Markham, York Region, Golden Horseshoe, Ontario, L3R 0G6, Canada;43.852533;-79.3372372
1999000;Markham, ON;91 FORBES CRES, Markham, Ontario;4;4;91, Forbes Crescent, Markham, York Region, Golden Horseshoe, Ontario, L3R 6T3, Canada;43.838686;-79.29166474380165
1699000;Markham, ON;32 WHITFORD RD, Markham, Ontario;3;4;32, Whitford Road, Buttonville, Markham, York Region, Golden Horseshoe, Ontario, L6C 2H4, Canada;43.87570118529024;-79.36980531812576
1499000;Markham, ON;38 TIDEWATER ST, Markham, Ontario;3;3;38, Tidewater Street, Wismer Commons, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6E 0J8, Canada;43.88894672821596;-79.28335226593191
1429000;Markham, ON;2040 DONALD COUSENS PKWY, Markham, Ontario;3;3;2040, Donald Cousens Parkway, Cornell, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 1A8, Canada;43.89348538181856;-79.21348696111934
799999;Markham, ON;#128 -2 DUNSHEATH WAY, Markham, Ontario;2;2;Dunsheath Way, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7P0, Canada;43.8780051;-79.2321512
699000;Markham, ON;#510 -48 SUNCREST BLVD, Markham, Ontario;2;2;Suncrest Boulevard, Markham, York Region, Golden Horseshoe, Ontario, L3T 7Z1, Canada;43.8406549;-79.3931365
1788000;Markham, ON;18 ORSI CRT, Markham, Ontario;3;3;18, Orsi Court, Markham, York Region, Golden Horseshoe, Ontario, L3T 2E5, Canada;43.81486553977447;-79.41187319193756
1599000;Markham, ON;31 ABERFELDY CRES, Markham, Ontario;3;4;31, Aberfeldy Crescent, Markham, York Region, Golden Horseshoe, Ontario, L3T 4R6, Canada;43.81004518005395;-79.36814886571584
2788000;Markham, ON;29 JEREMY DR, Markham, Ontario;5;6;29, Jeremy Drive, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 1Y9, Canada;43.86954495345354;-79.32285185636034
1429000;Markham, ON;99 BERNBRIDGE RD, Markham, Ontario;3;4;97,99, Bernbridge Road, Markham, York Region, Golden Horseshoe, Ontario, L6B 0S1, Canada;43.867139;-79.21353003109243
1588000;Markham, ON;63 NORBURY DR, Markham, Ontario;4;3;63, Norbury Drive, Box Grove, Markham, York Region, Golden Horseshoe, Ontario, L3S 3P7, Canada;43.853836;-79.2409373580247
1488800;Markham, ON;19 NESSIE ST, Markham, Ontario;4;4;19, Nessie Street, Markham, York Region, Golden Horseshoe, Ontario, L3S 3K5, Canada;43.850656;-79.27010407086615
1020000;Markham, ON;#158 -23 COX BLVD, Markham, Ontario;3;2;Cox Boulevard, Markham, York Region, Golden Horseshoe, Ontario, L3R 6B1, Canada;43.8554901;-79.3405311
2588888;Markham, ON;25 CANADIANA DR, Markham, Ontario;4;4;25, Canadiana Drive, Markham, York Region, Golden Horseshoe, Ontario, M2M 3Y7, Canada;43.80826631428572;-79.38516981428572
1388000;Markham, ON;33 HONEY GLEN AVE, Markham, Ontario;4;4;33, Honey Glen Avenue, Cornell, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 1A8, Canada;43.88552;-79.21897050000001
1850000;Markham, ON;53 YORKTON BLVD, Markham, Ontario;3;3;Yorkton Boulevard, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0A2, Canada;43.881624;-79.3177478
1799900;Markham, ON;54 SANDERLING DR, Markham, Ontario;4;4;54, Sanderling Drive, Mount Joy, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7R1, Canada;43.88427966414567;-79.2696010679465
1488000;Markham, ON;42 SANDERLING DR, Markham, Ontario;4;4;42, Sanderling Drive, Mount Joy, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7R1, Canada;43.88504440224908;-79.26970888936229
2750000;Markham, ON;110 MORGAN AVE, Markham, Ontario;4;5;110, Morgan Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3T 1L6, Canada;43.808482026407866;-79.41240277839913
1099000;Markham, ON;58 MOHANDAS DR, Markham, Ontario;4;4;Mohandas Drive, Markham, York Region, Golden Horseshoe, Ontario, L3S 4R8, Canada;43.846156;-79.239342
2680000;Markham, ON;17 HERBERT WALES CRES, Markham, Ontario;5;6;17, Herbert Wales Crescent, Victoria Square, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0K2, Canada;43.90638443390407;-79.37859557051594
1599000;Markham, ON;30 IRISH ROSE DR, Markham, Ontario;4;4;30, Irish Rose Drive, Berczy Village, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 2L1, Canada;43.887421629422256;-79.29394992611034
1388000;Markham, ON;135 APPLEBY CRES, Markham, Ontario;4;4;135, Appleby Crescent, Milliken, Markham, York Region, Golden Horseshoe, Ontario, L3R 0Y5, Canada;43.82555298118347;-79.30994824665892
1588000;Markham, ON;119 HERTFORD CRES, Markham, Ontario;4;4;119, Hertford Crescent, Markham, York Region, Golden Horseshoe, Ontario, L3S 1R4, Canada;43.837376500000005;-79.27911321597931
899800;Markham, ON;57 WALES AVE, Markham, Ontario;3;2;57, Wales Avenue, Mount Joy, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6E 1A1, Canada;43.888305732353146;-79.26151231262091
2418888;Markham, ON;8 FURROW ST, Markham, Ontario;4;5;8, Furrow Street, Wismer Commons, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6E 0E1, Canada;43.90078221428571;-79.27981592857144
1559990;Markham, ON;17 UPTON CRES, Markham, Ontario;3;4;17, Upton Crescent, Underwood, Markham, York Region, Golden Horseshoe, Ontario, L3R 3R5, Canada;43.83142496541084;-79.31581246431436
1130000;Markham, ON;60 STATELY WAY, Markham, Ontario;3;2;Stately Way, Thornlea, Markham, York Region, Golden Horseshoe, Ontario, Canada;43.83331765;-79.40556829317029
3900000;Markham, ON;35 LEE AVE, Markham, Ontario;4;5;35, Lee Avenue, Hagerman's Corners, Markham, York Region, Golden Horseshoe, Ontario, L3R 0L7, Canada;43.841624800000005;-79.3010511
2300000;Markham, ON;85 KENTLAND ST, Markham, Ontario;4;4;85, Kentland Street, Wismer Commons, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6E 0K9, Canada;43.898601162162166;-79.26967043243243
3900000;Markham, ON;52 PROCTOR AVE, Markham, Ontario;3;3;52, Proctor Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3T 2K7, Canada;43.80853405;-79.40495165
1498000;Markham, ON;19 IVAN DANIELS DR, Markham, Ontario;4;4;19, Ivan Daniels Drive, Markham, York Region, Golden Horseshoe, Ontario, L3S 3B8, Canada;43.835561;-79.25942210110722
1199000;Markham, ON;31 KARL WILLIAMS LANE, Markham, Ontario;4;2;21,23,25,27,29,31,33,35, Karl Williams Lane, Markham, York Region, Golden Horseshoe, Ontario, L3S 3S9, Canada;43.8560425;-79.25027324999999
1038000;Markham, ON;#209 -9 STOLLERY POND CRES, Markham, Ontario;2;2;Stollery Pond Crescent, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 1P8, Canada;43.891258;-79.3313144
1749900;Markham, ON;21 FREEMAN RD, Markham, Ontario;4;4;21, Freeman Road, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 4B5, Canada;43.88877215178222;-79.25008053806013
795000;Markham, ON;#2109 -15 WATER WALK DR, Markham, Ontario;1;1;Water Walk Drive, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 1L7, Canada;43.8562666;-79.3286143
628000;Markham, ON;#105 -33 COX BLVD, Markham, Ontario;1;1;Cox Boulevard, Markham, York Region, Golden Horseshoe, Ontario, L3R 6B1, Canada;43.8554901;-79.3405311
1599000;Markham, ON;61 WOOTTEN WAY N, Markham, Ontario;2;2;61, Wootten Way North, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 4G2, Canada;43.88453316666666;-79.24439103333334
2008888;Markham, ON;141 KRIEGHOFF AVE, Markham, Ontario;4;4;141, Krieghoff Avenue, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 1V6, Canada;43.86576054660331;-79.32228216562741
1839900;Markham, ON;90 FEATHERSTONE AVE, Markham, Ontario;4;4;90, Featherstone Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3S 2J3, Canada;43.843073;-79.2687283426748
1699000;Markham, ON;73 SENATOR REESOR'S DR, Markham, Ontario;4;3;73, Senator Reesor's Drive, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7P0, Canada;43.8777447;-79.235633
2288000;Markham, ON;4 POMANDER RD, Markham, Ontario;4;3;4, Pomander Road, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2A3, Canada;43.8682891;-79.321685
2888000;Markham, ON;96 PROCTOR AVE, Markham, Ontario;5;5;96, Proctor Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3T 5W7, Canada;43.809682425;-79.39972589999999
1238800;Markham, ON;9449 KENNEDY RD, Markham, Ontario;3;3;Kennedy Road, Markham, York Region, Golden Horseshoe, Ontario, L3R 0W7, Canada;43.8504329;-79.3076827
2188000;Markham, ON;18 CLAYSON ST, Markham, Ontario;4;4;18, Clayson Street, Upper Cornell, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 1E8, Canada;43.89758773905884;-79.2341787715294
2180000;Markham, ON;7 BENTON DR, Markham, Ontario;5;4;Benton Drive, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 1A8, Canada;43.8939158;-79.2149862
2188000;Markham, ON;18 CLAYSON Street, Markham, Ontario;5;4;18, Clayson Street, Upper Cornell, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 1E8, Canada;43.89758773905884;-79.2341787715294
1280000;Markham, ON;27 VICTOR HERBERT WAY, Markham, Ontario;3;4;27, Victor Herbert Way, Cathedraltown, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0J4, Canada;43.89573753834979;-79.37394240425725
2299000;Markham, ON;23 HAWKSBURY RD, Markham, Ontario;4;4;23, Hawksbury Road, Wismer Commons, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6E 1E8, Canada;43.894101129379706;-79.27637278025557
1388000;Markham, ON;10687 WOODBINE AVE, Markham, Ontario;4;4;10687, Woodbine Avenue, Cathedraltown, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 1K8, Canada;43.90221986806618;-79.37110702258175
1868000;Markham, ON;24 ZENG CHENG DR, Markham, Ontario;4;4;24, Zeng Cheng Drive, Victoria Square, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0K2, Canada;43.91018844;-79.37527214
2500000;Markham, ON;19 HOODVIEW CRT, Markham, Ontario;4;6;19, Hoodview Court, Buttonville, Markham, York Region, Golden Horseshoe, Ontario, L3R 9C1, Canada;43.86070219255825;-79.35703987058442
2098800;Markham, ON;86 HUA DU AVE, Markham, Ontario;4;3;86, Hua Du Avenue, Berczy Village, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0T3, Canada;43.8859397017077;-79.30595813978007
928000;Markham, ON;#316 -18 UPTOWN DR, Markham, Ontario;2;2;Uptown Drive, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2A2, Canada;43.856915;-79.3256672
1049800;Markham, ON;#305 -39 UPPER DUKE CRES, Markham, Ontario;2;2;Upper Duke Crescent, Markham, York Region, Golden Horseshoe, Ontario, L6G 0B5, Canada;43.85;-79.32865
888000;Markham, ON;108 ROY GROVE WAY, Markham, Ontario;3;3;Roy Grove Way, Greensborough, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7Y6, Canada;43.8946801;-79.2544216
1979999;Markham, ON;35 GOLDEN MEADOW DR, Markham, Ontario;4;4;35, Golden Meadow Drive, Wismer Commons, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6E 1E8, Canada;43.8907071;-79.2741285
998009;Markham, ON;133 DECAST CRES, Markham, Ontario;3;3;Decast Crescent, Markham, York Region, Golden Horseshoe, Ontario, L6B 0S1, Canada;43.871402;-79.218419
2188000;Markham, ON;175 BAYVIEW FAIRWAYS DR, Markham, Ontario;4;4;175, Bayview Fairways Drive, Markham, York Region, Golden Horseshoe, Ontario, L3T 1N4, Canada;43.8143569;-79.3874645
3899990;Markham, ON;10 KEVLIN RD, Markham, Ontario;4;10;10, Kevlin Road, Hagerman's Corners, Markham, York Region, Golden Horseshoe, Ontario, L3R 0L7, Canada;43.840768774399415;-79.30002293239839
3380000;Markham, ON;85 LEE AVE, Markham, Ontario;3;4;85, Lee Avenue, Hagerman's Corners, Markham, York Region, Golden Horseshoe, Ontario, L3R 6T3, Canada;43.84287138227031;-79.29557454104773
1599900;Markham, ON;106 QUINCE CRES, Markham, Ontario;4;4;106, Quince Crescent, Vinegar Hill, Markham, York Region, Golden Horseshoe, Ontario, L3S 3S9, Canada;43.8598645;-79.25404347011761
1680000;Markham, ON;43 TROJAN CRES, Markham, Ontario;3;3;43, Trojan Crescent, Berczy Village, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 2P9, Canada;43.8988105950631;-79.31183981894964
1699000;Markham, ON;27 REDWOOD LANE, Markham, Ontario;3;4;27, Redwood Lane, Unionville, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3R 2H2, Canada;43.8768225887575;-79.31163244781129
2350000;Markham, ON;70 STORYBOOK CRES, Markham, Ontario;4;6;70, Storybook Crescent, Wismer Commons, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 3J3, Canada;43.89027004714121;-79.27999672542228
1688000;Markham, ON;10 BISHOP'S GATE, Markham, Ontario;3;3;10, Bishop's Gate, Victoria Square, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0K2, Canada;43.909530716229085;-79.37772450152565
1888880;Markham, ON;46 JONDAN CRES, Markham, Ontario;4;5;46, Jondan Crescent, Thornlea, Markham, York Region, Golden Horseshoe, Ontario, L3T 2S2, Canada;43.83311008787827;-79.40679291243649
1300000;Markham, ON;118 ROY GROVE WAY, Markham, Ontario;3;3;Roy Grove Way, Greensborough, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7Y6, Canada;43.8946801;-79.2544216
1188000;Markham, ON;21 MAPLE PARK WAY, Markham, Ontario;3;3;21, Maple Park Way, Hagerman's Corners, Markham, York Region, Golden Horseshoe, Ontario, L3R 0A7, Canada;43.84333242857143;-79.30679857142857
1090000;Markham, ON;26 REDDINGTON RD, Markham, Ontario;4;4;Reddington Road, Markham, York Region, Golden Horseshoe, Ontario, L3S 4R8, Canada;43.844506;-79.239932
1388000;Markham, ON;42 WEST NORMANDY DR, Markham, Ontario;3;4;42, West Normandy Drive, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 0T2, Canada;43.8771685;-79.230258651415
1680000;Markham, ON;26 MCCLARY'S WAY, Markham, Ontario;3;4;McClary's Way, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 9N6, Canada;43.8594108;-79.326852
1885000;Markham, ON;25 GANDHI LANE, Markham, Ontario;4;5;Gandhi Lane, Markham, York Region, Golden Horseshoe, Ontario, L3T 7Z1, Canada;43.8404779;-79.3958277
2358000;Markham, ON;163 HENDERSON AVE, Markham, Ontario;3;3;163, Henderson Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3T 2K7, Canada;43.8116985;-79.410448
1250000;Markham, ON;37 CROSSBROOKS ST, Markham, Ontario;3;3;37, Crossbrooks Street, Cornell, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 1A8, Canada;43.886561;-79.215842
1688800;Markham, ON;51 DOUGLAS HAIG DR, Markham, Ontario;4;4;51, Douglas Haig Drive, Markham, York Region, Golden Horseshoe, Ontario, L3S 2J4, Canada;43.833751;-79.27294651267749
2880000;Markham, ON;82 WOODWARD AVE, Markham, Ontario;4;6;82, Woodward Avenue, Steeles Corners, Markham, York Region, Golden Horseshoe, Ontario, L3T 1L6, Canada;43.80166083333333;-79.41312163333333
4398000;Markham, ON;127 MAIN ST N, Markham, Ontario;5;6;Main Street North, Markham Village, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7T8, Canada;43.8793276;-79.2611216
4988000;Markham, ON;146 KRIEGHOFF AVE, Markham, Ontario;5;8;146, Krieghoff Avenue, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 1V6, Canada;43.86633321039941;-79.32164418064353
2880000;Markham, ON;31 JEREMY DR, Markham, Ontario;4;4;31, Jeremy Drive, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 1Y9, Canada;43.86949947672677;-79.32305012818017
1399000;Markham, ON;24 GREENERY RD, Markham, Ontario;4;5;24, Greenery Road, Cornell, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 1A8, Canada;43.887080945536695;-79.21566409635601
4986000;Markham, ON;29 ROYAL TROON CRES, Markham, Ontario;5;8;29, Royal Troon Crescent, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0M4, Canada;43.8901079;-79.323997
1198000;Markham, ON;5 SUNWAY SQ, Markham, Ontario;3;4;5, Sunway Square, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 5J5, Canada;43.876248708252376;-79.2845886199032
2368000;Markham, ON;9 FERRAH ST, Markham, Ontario;4;4;9, Ferrah Street, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 1L8, Canada;43.8610008;-79.3186868
3180000;Markham, ON;23 GLENBOURNE PARK DR, Markham, Ontario;5;7;23, Glenbourne Park Drive, Cachet, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 1A1, Canada;43.8866819;-79.3386513
998000;Markham, ON;124 STEELES AVE E, Markham, Ontario;3;2;124, Steeles Avenue East, Willowdale, North York, Markham, York Region, Golden Horseshoe, Ontario, L3T 1J3, Canada;43.800545;-79.409112
1799000;Markham, ON;75 WESTCHESTER CRES, Markham, Ontario;3;4;75, Westchester Crescent, Berczy Village, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 2R5, Canada;43.8954250888976;-79.29873953662921
1579000;Markham, ON;43 WUHAN LANE, Markham, Ontario;4;4;Wuhan Lane, Wismer Commons, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 2L1, Canada;43.8866119;-79.288609
3280000;Markham, ON;2 GAINSVILLE AVE, Markham, Ontario;4;4;2, Gainsville Avenue, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 1V8, Canada;43.8671237;-79.3227843
1880000;Markham, ON;338 HIGHGLEN AVE, Markham, Ontario;5;6;338, Highglen Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3S 2T5, Canada;43.8476005;-79.27468190287016
1798800;Markham, ON;61 HIGHLAND PARK BLVD, Markham, Ontario;3;3;61, Highland Park Boulevard, Steeles Corners, Markham, York Region, Golden Horseshoe, Ontario, L3T 2A5, Canada;43.80009703076923;-79.41493174615384
2789000;Markham, ON;8 CALDERBRIDGE CRES, Markham, Ontario;4;4;8, Calderbridge Crescent, Markham, York Region, Golden Horseshoe, Ontario, L3R 7W3, Canada;43.8642537;-79.338338
1788000;Markham, ON;14 ROYAL ABERDEEN RD, Markham, Ontario;3;3;Royal Aberdeen Road, Unionville, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 0T3, Canada;43.8811976;-79.3176276
1690000;Markham, ON;154 MAJOR BUTTON'S DR, Markham, Ontario;4;4;154, Major Button's Drive, Markham, York Region, Golden Horseshoe, Ontario, L3P 3X4, Canada;43.87220277477399;-79.24051699785613
3599000;Markham, ON;55 GLENBOURNE PARK DR, Markham, Ontario;4;3;55, Glenbourne Park Drive, Cachet, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 1A1, Canada;43.89240649645164;-79.33989269231692
6490000;Markham, ON;51 DOVE LANE, Markham, Ontario;7;8;51, Dove Lane, Markham, York Region, Golden Horseshoe, Ontario, L3T 5W1, Canada;43.81474474556216;-79.40657638370958
1780000;Markham, ON;107 NORTHOLT CRES, Markham, Ontario;4;5;107, Northolt Crescent, Markham, York Region, Golden Horseshoe, Ontario, L3R 5B5, Canada;43.83620068406341;-79.30176076785632
1498000;Markham, ON;46 HUGHSON DR, Markham, Ontario;3;2;Hughson Drive, Brown's Corners, Buttonville, Markham, York Region, Golden Horseshoe, Ontario, L3R 4X9, Canada;43.8537699;-79.3548089
1050000;Markham, ON;2962 BUR OAK AVE, Markham, Ontario;3;3;2962, Bur Oak Avenue, Cornell, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6B 1E1, Canada;43.88853561818182;-79.22993237272726
5288000;Markham, ON;9 VALLONCLIFFE RD, Markham, Ontario;3;7;9, Valloncliffe Road, Markham, York Region, Golden Horseshoe, Ontario, L3T 1C6, Canada;43.8070445;-79.388703
2688000;Markham, ON;14 TAVISTOCK CRT, Markham, Ontario;4;5;14, Tavistock Court, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 3J3, Canada;43.8839731862336;-79.28128620896283
2999000;Markham, ON;5077 14TH AVE, Markham, Ontario;3;3;5077, 14th Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3S 1Y4, Canada;43.8472595;-79.28591422941176
6480000;Markham, ON;67 CACHET PKWY, Markham, Ontario;5;9;67, Cachet Parkway, Cachet, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 2T2, Canada;43.8857801;-79.354932
5900000;Markham, ON;14 SEINECLIFFE RD, Markham, Ontario;4;7;14, Seinecliffe Road, Markham, York Region, Golden Horseshoe, Ontario, L3T 2V5, Canada;43.8087773355544;-79.39086742184523
3990000;Markham, ON;49 SPRUCEWOOD DR, Markham, Ontario;6;8;49, Sprucewood Drive, Markham, York Region, Golden Horseshoe, Ontario, L3T 5W7, Canada;43.81004952639029;-79.40280765507376
4798000;Markham, ON;100 ANGUS GLEN BLVD, Markham, Ontario;5;5;100, Angus Glen Boulevard, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 1A2, Canada;43.89000232636606;-79.32658363629909
3980000;Markham, ON;66 HAWKRIDGE AVE, Markham, Ontario;5;6;66, Hawkridge Avenue, Markham Village, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 1N9, Canada;43.87822452836735;-79.265857246829
2398000;Markham, ON;141 MAIN UNIONVILLE ST, Markham, Ontario;4;3;141, Main Street Unionville, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2G5, Canada;43.865682;-79.310672
3500000;Markham, ON;107 ROBINSON ST, Markham, Ontario;5;5;107, Robinson Street, Markham Village, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 7T8, Canada;43.876168357643785;-79.26377801525895
3380000;Markham, ON;282 MAIN ST, Markham, Ontario;3;2;282, Main Street Unionville, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2H2, Canada;43.87329036476037;-79.31281347971088
1880000;Markham, ON;57 WINDRIDGE DR, Markham, Ontario;3;2;57, Windridge Drive, Markham Village, Markham, York Region, Golden Horseshoe, Ontario, L3P 1A6, Canada;43.8777007;-79.2668917
2188000;Markham, ON;38 ELM ST, Markham, Ontario;3;3;38, Elm Street, Markham Village, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L3P 2G4, Canada;43.88164792484449;-79.25614590978874
6490000;Markham, ON;1 CAMPBELL CRT, Markham, Ontario;4;3;1, Campbell Court, Markham, York Region, Golden Horseshoe, Ontario, L3R 2B3, Canada;43.86290055;-79.28745436843201
5080000;Markham, ON;57 RIVER BEND RD, Markham, Ontario;4;4;River Bend Road, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2B3, Canada;43.861825;-79.2914227
3288000;Markham, ON;4230 19TH AVE, Markham, Ontario;5;4;4230, 19th Avenue, Almira, Markham, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L6C 1L9, Canada;43.931172871655725;-79.33990888111907
2599900;Markham, ON;24 MAPLE LANE, Markham, Ontario;3;1;24, Maple Lane, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 2G6, Canada;43.8646662;-79.3082732
2977000;Markham, ON;17 VANWOOD RD, Markham, Ontario;4;5;17, Vanwood Road, Markham, York Region, Golden Horseshoe, Ontario, L3T 2K7, Canada;43.81123250572016;-79.40886648053373
5060000;Markham, ON;4031 16TH AVE, Markham, Ontario;5;6;4031, 16th Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3R 1Z9, Canada;43.8753615;-79.3318525
4841600;Markham, ON;4031 16TH AVE, Markham, Ontario;5;5;4031, 16th Avenue, Markham, York Region, Golden Horseshoe, Ontario, L3R 1Z9, Canada;43.8753615;-79.3318525
1398000;Newmarket, ON;88 BALLARD CRES, Newmarket, Ontario;4;4;88, Ballard Crescent, Newmarket, East Gwillimbury, York Region, Golden Horseshoe, Ontario, L3X 1S3, Canada;44.0282842904702;-79.4686102545791
2445000;Newmarket, ON;912 TEGAL PL, Newmarket, Ontario;4;6;912, Tegal Place, Newmarket, East Gwillimbury, York Region, Golden Horseshoe, Ontario, L3X 2K3, Canada;44.03686146497645;-79.43640069959346
